solarSystemName,SolarSystemID,constellationID,regionID,wormholeClass,wormholeEffect,statics
J152654,31001557,21000180,11000019,4,Cataclysmic Variable,"H900, X877"
J124727,31001558,21000180,11000019,4,,"H900, X877"
J151940,31001559,21000180,11000019,4,,"H900, X877"
J212129,31001560,21000181,11000019,4,,"H900, X877"
J141633,31001561,21000181,11000019,4,,"H900, X877"
J145604,31001562,21000181,11000019,4,,"H900, X877"
J212851,31001563,21000181,11000019,4,Magnetar,"H900, X877"
J145659,31001564,21000181,11000019,4,,"H900, X877"
J165719,31001565,21000181,11000019,4,Pulsar,"H900, X877"
J154706,31001566,21000182,11000019,4,,"U574, X877"
J141252,31001567,21000182,11000019,4,Cataclysmic Variable,"U574, X877"
J112110,31001568,21000182,11000019,4,,"U574, X877"
J140912,31001569,21000182,11000019,4,,"U574, X877"
J165532,31001570,21000182,11000019,4,,"U574, X877"
J161037,31001571,21000182,11000019,4,,"U574, X877"
J130828,31001572,21000182,11000019,4,Wolf-Rayet Star,"U574, X877"
J122934,31001573,21000183,11000019,4,,"C247, X877"
J163435,31001574,21000183,11000019,4,Wolf-Rayet Star,"C247, X877"
J221855,31001575,21000183,11000019,4,Magnetar,"C247, X877"
J124109,31001576,21000183,11000019,4,Black Hole,"C247, X877"
J123458,31001577,21000183,11000019,4,,"C247, X877"
J134527,31001578,21000183,11000019,4,Wolf-Rayet Star,"C247, X877"
J133157,31001579,21000183,11000019,4,Pulsar,"C247, X877"
J141342,31001580,21000184,11000019,4,,"C247, X877"
J145757,31001581,21000184,11000019,4,Black Hole,"C247, X877"
J130343,31001582,21000184,11000019,4,Black Hole,"C247, X877"
J152628,31001583,21000184,11000019,4,Black Hole,"C247, X877"
J112928,31001584,21000184,11000019,4,,"C247, X877"
J133358,31001585,21000184,11000019,4,,"C247, X877"
J102844,31001586,21000185,11000019,4,,"H900, X877"
J134732,31001587,21000185,11000019,4,Red Giant,"H900, X877"
J213615,31001588,21000185,11000019,4,Magnetar,"H900, X877"
J131037,31001589,21000185,11000019,4,,"H900, X877"
J154724,31001590,21000185,11000019,4,,"H900, X877"
J213139,31001591,21000185,11000019,4,Pulsar,"H900, X877"
J103104,31001592,21000185,11000019,4,Cataclysmic Variable,"H900, X877"
J121116,31001593,21000186,11000019,4,Wolf-Rayet Star,"H900, X877"
J142822,31001594,21000186,11000019,4,Wolf-Rayet Star,"H900, X877"
J102521,31001595,21000186,11000019,4,,"H900, X877"
J215935,31001596,21000186,11000019,4,,"H900, X877"
J162303,31001597,21000186,11000019,4,Black Hole,"H900, X877"
J102409,31001598,21000186,11000019,4,,"H900, X877"
J104714,31001599,21000186,11000019,4,Pulsar,"H900, X877"
J171225,31001600,21000187,11000020,4,Black Hole,"N766, X877"
J124306,31001601,21000187,11000020,4,,"N766, X877"
J135908,31001602,21000187,11000020,4,,"N766, X877"
J124930,31001603,21000187,11000020,4,,"N766, X877"
J162632,31001604,21000187,11000020,4,,"N766, X877"
J155313,31001605,21000187,11000020,4,,"N766, X877"
J211328,31001606,21000188,11000020,4,,"H900, X877"
J204506,31001607,21000188,11000020,4,,"H900, X877"
J133957,31001608,21000188,11000020,4,Red Giant,"H900, X877"
J115304,31001609,21000188,11000020,4,,"H900, X877"
J112150,31001610,21000188,11000020,4,,"H900, X877"
J131252,31001611,21000188,11000020,4,,"H900, X877"
J133936,31001612,21000189,11000020,4,,"N766, X877"
J143140,31001613,21000189,11000020,4,Magnetar,"N766, X877"
J154833,31001614,21000189,11000020,4,,"N766, X877"
J101331,31001615,21000189,11000020,4,,"N766, X877"
J151359,31001616,21000189,11000020,4,,"N766, X877"
J150951,31001617,21000189,11000020,4,Black Hole,"N766, X877"
J140215,31001618,21000189,11000020,4,,"N766, X877"
J152421,31001619,21000190,11000020,4,,"N766, X877"
J130554,31001620,21000190,11000020,4,,"N766, X877"
J101604,31001621,21000190,11000020,4,Pulsar,"N766, X877"
J150320,31001622,21000190,11000020,4,Black Hole,"N766, X877"
J134414,31001623,21000190,11000020,4,,"N766, X877"
J131113,31001624,21000190,11000020,4,,"N766, X877"
J124933,31001625,21000191,11000020,4,Cataclysmic Variable,"C247, X877"
J150044,31001626,21000191,11000020,4,,"C247, X877"
J155200,31001627,21000191,11000020,4,,"C247, X877"
J145944,31001628,21000191,11000020,4,,"C247, X877"
J145535,31001629,21000191,11000020,4,,"C247, X877"
J141021,31001630,21000191,11000020,4,,"C247, X877"
J223312,31001631,21000192,11000020,4,,"N766, X877"
J212028,31001632,21000192,11000020,4,Magnetar,"N766, X877"
J164835,31001633,21000192,11000020,4,Black Hole,"N766, X877"
J115528,31001634,21000192,11000020,4,,"N766, X877"
J143922,31001635,21000192,11000020,4,,"N766, X877"
J225234,31001636,21000192,11000020,4,,"N766, X877"
J165645,31001637,21000192,11000020,4,Pulsar,"N766, X877"
J100142,31001638,21000193,11000020,4,,"P060, X877"
J101129,31001639,21000193,11000020,4,,"P060, X877"
J141220,31001640,21000193,11000020,4,Magnetar,"P060, X877"
J112450,31001641,21000193,11000020,4,,"P060, X877"
J121558,31001642,21000193,11000020,4,,"P060, X877"
J104404,31001643,21000193,11000020,4,,"P060, X877"
J152633,31001644,21000194,11000020,4,,"C247, X877"
J104624,31001645,21000194,11000020,4,,"C247, X877"
J113227,31001646,21000194,11000020,4,Pulsar,"C247, X877"
J211817,31001647,21000194,11000020,4,Pulsar,"C247, X877"
J144329,31001648,21000194,11000020,4,,"C247, X877"
J154102,31001649,21000194,11000020,4,,"C247, X877"
J162231,31001650,21000195,11000021,4,,"X877, C247"
J151303,31001651,21000195,11000021,4,Red Giant,"X877, C247"
J145848,31001652,21000195,11000021,4,Red Giant,"X877, C247"
J152720,31001653,21000195,11000021,4,Magnetar,"X877, C247"
J123753,31001654,21000195,11000021,4,,"X877, C247"
J101042,31001655,21000195,11000021,4,Cataclysmic Variable,"X877, C247"
J223824,31001656,21000195,11000021,4,,"X877, C247"
J125929,31001657,21000196,11000021,4,,"P060, C247"
J225111,31001658,21000196,11000021,4,,"P060, C247"
J135346,31001659,21000196,11000021,4,,"P060, C247"
J144120,31001660,21000196,11000021,4,Black Hole,"P060, C247"
J215743,31001661,21000196,11000021,4,,"P060, C247"
J111007,31001662,21000196,11000021,4,,"P060, C247"
J231710,31001663,21000197,11000021,4,Magnetar,"H900, C247"
J141001,31001664,21000197,11000021,4,,"H900, C247"
J163444,31001665,21000197,11000021,4,,"H900, C247"
J103141,31001666,21000197,11000021,4,Black Hole,"H900, C247"
J112215,31001667,21000197,11000021,4,,"H900, C247"
J215758,31001668,21000197,11000021,4,,"H900, C247"
J101145,31001669,21000197,11000021,4,Pulsar,"H900, C247"
J212838,31001670,21000198,11000021,4,,"N766, C247"
J111458,31001671,21000198,11000021,4,,"N766, C247"
J115554,31001672,21000198,11000021,4,,"N766, C247"
J170445,31001673,21000198,11000021,4,,"N766, C247"
J162831,31001674,21000198,11000021,4,,"N766, C247"
J124236,31001675,21000198,11000021,4,Cataclysmic Variable,"N766, C247"
J101535,31001676,21000198,11000021,4,Pulsar,"N766, C247"
J113551,31001677,21000199,11000021,4,Red Giant,"N766, C247"
J162656,31001678,21000199,11000021,4,,"N766, C247"
J114530,31001679,21000199,11000021,4,Cataclysmic Variable,"N766, C247"
J155214,31001680,21000199,11000021,4,,"N766, C247"
J102336,31001681,21000199,11000021,4,,"N766, C247"
J123352,31001682,21000199,11000021,4,,"N766, C247"
J100937,31001683,21000200,11000021,4,Cataclysmic Variable,"X877, C247"
J100107,31001684,21000200,11000021,4,,"X877, C247"
J204230,31001685,21000200,11000021,4,,"X877, C247"
J233909,31001686,21000200,11000021,4,,"X877, C247"
J134354,31001687,21000200,11000021,4,,"X877, C247"
J160046,31001688,21000200,11000021,4,,"X877, C247"
J162816,31001689,21000201,11000021,4,Magnetar,"X877, C247"
J170305,31001690,21000201,11000021,4,Black Hole,"X877, C247"
J102045,31001691,21000201,11000021,4,Pulsar,"X877, C247"
J100830,31001692,21000201,11000021,4,,"X877, C247"
J115658,31001693,21000201,11000021,4,,"X877, C247"
J123947,31001694,21000201,11000021,4,Cataclysmic Variable,"X877, C247"
J224754,31001695,21000202,11000021,4,,"N766, C247"
J140246,31001696,21000202,11000021,4,,"N766, C247"
J214440,31001697,21000202,11000021,4,,"N766, C247"
J144135,31001698,21000202,11000021,4,Black Hole,"N766, C247"
J151021,31001699,21000202,11000021,4,,"N766, C247"
J114133,31001700,21000202,11000021,4,Magnetar,"N766, C247"
J130810,31001701,21000203,11000021,4,Red Giant,"H900, C247"
J141425,31001702,21000203,11000021,4,,"H900, C247"
J121847,31001703,21000203,11000021,4,,"H900, C247"
J150805,31001704,21000203,11000021,4,,"H900, C247"
J140810,31001705,21000203,11000021,4,,"H900, C247"
J141104,31001706,21000203,11000021,4,,"H900, C247"
J114735,31001707,21000204,11000021,4,,"H900, C247"
J205922,31001708,21000204,11000021,4,Black Hole,"H900, C247"
J215101,31001709,21000204,11000021,4,,"H900, C247"
J144131,31001710,21000204,11000021,4,,"H900, C247"
J213429,31001711,21000204,11000021,4,Red Giant,"H900, C247"
J121006,31001712,21000204,11000021,4,Pulsar,"H900, C247"
J111644,31001713,21000205,11000021,4,Cataclysmic Variable,"P060, C247"
J164031,31001714,21000205,11000021,4,,"P060, C247"
J155249,31001715,21000205,11000021,4,Pulsar,"P060, C247"
J103228,31001716,21000205,11000021,4,,"P060, C247"
J164025,31001717,21000205,11000021,4,,"P060, C247"
J163217,31001718,21000205,11000021,4,Cataclysmic Variable,"P060, C247"
J103631,31001719,21000205,11000021,4,,"P060, C247"
J145739,31001720,21000206,11000021,4,,"X877, C247"
J114408,31001721,21000206,11000021,4,,"X877, C247"
J131704,31001722,21000206,11000021,4,,"X877, C247"
J112404,31001723,21000206,11000021,4,Magnetar,"X877, C247"
J104723,31001724,21000206,11000021,4,Pulsar,"X877, C247"
J123746,31001725,21000206,11000021,4,,"X877, C247"
J225441,31001726,21000206,11000021,4,Magnetar,"X877, C247"
J111629,31001727,21000207,11000021,4,Cataclysmic Variable,"X877, C247"
J140154,31001728,21000207,11000021,4,Red Giant,"X877, C247"
J144743,31001729,21000207,11000021,4,Wolf-Rayet Star,"X877, C247"
J210247,31001730,21000207,11000021,4,,"X877, C247"
J133013,31001731,21000207,11000021,4,Red Giant,"X877, C247"
J160032,31001732,21000207,11000021,4,Black Hole,"X877, C247"
J111009,31001733,21000207,11000021,4,,"X877, C247"
J142117,31001734,21000208,11000021,4,,"H900, C247"
J110417,31001735,21000208,11000021,4,,"H900, C247"
J204853,31001736,21000208,11000021,4,,"H900, C247"
J132144,31001737,21000208,11000021,4,Red Giant,"H900, C247"
J160016,31001738,21000208,11000021,4,,"H900, C247"
J142335,31001739,21000208,11000021,4,,"H900, C247"
J105835,31001740,21000209,11000021,4,,"H900, C247"
J102055,31001741,21000209,11000021,4,,"H900, C247"
J140932,31001742,21000209,11000021,4,Wolf-Rayet Star,"H900, C247"
J134333,31001743,21000209,11000021,4,,"H900, C247"
J160156,31001744,21000209,11000021,4,,"H900, C247"
J150944,31001745,21000209,11000021,4,Magnetar,"H900, C247"
J113508,31001746,21000210,11000021,4,,"H900, C247"
J151757,31001747,21000210,11000021,4,,"H900, C247"
J142800,31001748,21000210,11000021,4,Magnetar,"H900, C247"
J170642,31001749,21000210,11000021,4,Pulsar,"H900, C247"
J130451,31001750,21000210,11000021,4,Wolf-Rayet Star,"H900, C247"
J113158,31001751,21000210,11000021,4,Red Giant,"H900, C247"
J225133,31001752,21000210,11000021,4,Red Giant,"H900, C247"
J100001,31001753,21000211,11000021,4,,"U574, C247"
J155831,31001754,21000211,11000021,4,,"U574, C247"
J145749,31001755,21000211,11000021,4,Black Hole,"U574, C247"
J164659,31001756,21000211,11000021,4,,"U574, C247"
J135543,31001757,21000211,11000021,4,,"U574, C247"
J132735,31001758,21000211,11000021,4,,"U574, C247"
J141740,31001759,21000212,11000021,4,Pulsar,"N766, C247"
J101315,31001760,21000212,11000021,4,,"N766, C247"
J123345,31001761,21000212,11000021,4,,"N766, C247"
J105621,31001762,21000212,11000021,4,Red Giant,"N766, C247"
J113813,31001763,21000212,11000021,4,Pulsar,"N766, C247"
J135807,31001764,21000212,11000021,4,,"N766, C247"
J122728,31001765,21000213,11000022,4,,"C247, H900"
J110915,31001766,21000213,11000022,4,,"C247, H900"
J171430,31001767,21000213,11000022,4,Magnetar,"C247, H900"
J154321,31001768,21000213,11000022,4,,"C247, H900"
J104729,31001769,21000213,11000022,4,Red Giant,"C247, H900"
J111753,31001770,21000213,11000022,4,Pulsar,"C247, H900"
J140823,31001771,21000214,11000022,4,,"X877, H900"
J161357,31001772,21000214,11000022,4,Black Hole,"X877, H900"
J162205,31001773,21000214,11000022,4,,"X877, H900"
J113950,31001774,21000214,11000022,4,,"X877, H900"
J124224,31001775,21000214,11000022,4,,"X877, H900"
J155959,31001776,21000214,11000022,4,,"X877, H900"
J103213,31001777,21000215,11000022,4,,"C247, H900"
J105858,31001778,21000215,11000022,4,Wolf-Rayet Star,"C247, H900"
J172502,31001779,21000215,11000022,4,,"C247, H900"
J170151,31001780,21000215,11000022,4,Pulsar,"C247, H900"
J165058,31001781,21000215,11000022,4,,"C247, H900"
J173638,31001782,21000215,11000022,4,,"C247, H900"
J130330,31001783,21000216,11000022,4,Pulsar,"X877, H900"
J132740,31001784,21000216,11000022,4,,"X877, H900"
J133931,31001785,21000216,11000022,4,Magnetar,"X877, H900"
J143902,31001786,21000216,11000022,4,,"X877, H900"
J165105,31001787,21000216,11000022,4,Cataclysmic Variable,"X877, H900"
J141316,31001788,21000216,11000022,4,,"X877, H900"
J113152,31001789,21000217,11000022,4,,"N766, H900"
J113453,31001790,21000217,11000022,4,Magnetar,"N766, H900"
J144845,31001791,21000217,11000022,4,,"N766, H900"
J140053,31001792,21000217,11000022,4,,"N766, H900"
J151416,31001793,21000217,11000022,4,Wolf-Rayet Star,"N766, H900"
J100846,31001794,21000217,11000022,4,Black Hole,"N766, H900"
J165943,31001795,21000218,11000022,4,Wolf-Rayet Star,"C247, H900"
J103538,31001796,21000218,11000022,4,,"C247, H900"
J154854,31001797,21000218,11000022,4,,"C247, H900"
J212627,31001798,21000218,11000022,4,Black Hole,"C247, H900"
J150656,31001799,21000218,11000022,4,Black Hole,"C247, H900"
J224031,31001800,21000218,11000022,4,Pulsar,"C247, H900"
J215455,31001801,21000219,11000022,4,,"C247, H900"
J122503,31001802,21000219,11000022,4,,"C247, H900"
J103120,31001803,21000219,11000022,4,Cataclysmic Variable,"C247, H900"
J164528,31001804,21000219,11000022,4,Pulsar,"C247, H900"
J125316,31001805,21000219,11000022,4,Magnetar,"C247, H900"
J113131,31001806,21000219,11000022,4,,"C247, H900"
J144038,31001807,21000220,11000022,4,Pulsar,"X877, H900"
J172926,31001808,21000220,11000022,4,,"X877, H900"
J154610,31001809,21000220,11000022,4,Wolf-Rayet Star,"X877, H900"
J103412,31001810,21000220,11000022,4,,"X877, H900"
J150318,31001811,21000220,11000022,4,Cataclysmic Variable,"X877, H900"
J211504,31001812,21000220,11000022,4,,"X877, H900"
J111617,31001813,21000220,11000022,4,Black Hole,"X877, H900"
J100346,31001814,21000221,11000022,4,,"N766, H900"
J143557,31001815,21000221,11000022,4,Red Giant,"N766, H900"
J130001,31001816,21000221,11000022,4,,"N766, H900"
J101142,31001817,21000221,11000022,4,,"N766, H900"
J155002,31001818,21000221,11000022,4,,"N766, H900"
J154232,31001819,21000221,11000022,4,,"N766, H900"
J142506,31001820,21000222,11000022,4,Magnetar,"X877, H900"
J155506,31001821,21000222,11000022,4,,"X877, H900"
J163754,31001822,21000222,11000022,4,,"X877, H900"
J100357,31001823,21000222,11000022,4,,"X877, H900"
J115031,31001824,21000222,11000022,4,,"X877, H900"
J122706,31001825,21000222,11000022,4,,"X877, H900"
J114318,31001826,21000223,11000022,4,Red Giant,"C247, H900"
J150625,31001827,21000223,11000022,4,,"C247, H900"
J113437,31001828,21000223,11000022,4,,"C247, H900"
J213924,31001829,21000223,11000022,4,,"C247, H900"
J152711,31001830,21000223,11000022,4,Black Hole,"C247, H900"
J160929,31001831,21000223,11000022,4,Black Hole,"C247, H900"
J153110,31001832,21000223,11000022,4,Red Giant,"C247, H900"
J132532,31001833,21000224,11000022,4,,"N766, H900"
J114031,31001834,21000224,11000022,4,,"N766, H900"
J120316,31001835,21000224,11000022,4,Cataclysmic Variable,"N766, H900"
J151610,31001836,21000224,11000022,4,Red Giant,"N766, H900"
J145937,31001837,21000224,11000022,4,Black Hole,"N766, H900"
J122056,31001838,21000224,11000022,4,Red Giant,"N766, H900"
J170127,31001839,21000224,11000022,4,,"N766, H900"
J145424,31001840,21000225,11000022,4,Cataclysmic Variable,"P060, H900"
J101835,31001841,21000225,11000022,4,Cataclysmic Variable,"P060, H900"
J103907,31001842,21000225,11000022,4,,"P060, H900"
J130237,31001843,21000225,11000022,4,,"P060, H900"
J104948,31001844,21000225,11000022,4,Cataclysmic Variable,"P060, H900"
J120844,31001845,21000225,11000022,4,,"P060, H900"
J154824,31001846,21000226,11000022,4,Wolf-Rayet Star,"U574, H900"
J134216,31001847,21000226,11000022,4,Wolf-Rayet Star,"U574, H900"
J120131,31001848,21000226,11000022,4,,"U574, H900"
J120134,31001849,21000226,11000022,4,Pulsar,"U574, H900"
J224558,31001850,21000226,11000022,4,,"U574, H900"
J161029,31001851,21000226,11000022,4,,"U574, H900"
J225530,31001852,21000227,11000023,4,Magnetar,"X877, C247"
J154407,31001853,21000227,11000023,4,,"X877, C247"
J140720,31001854,21000227,11000023,4,,"X877, C247"
J222125,31001855,21000227,11000023,4,Black Hole,"X877, C247"
J152502,31001856,21000227,11000023,4,,"X877, C247"
J220215,31001857,21000227,11000023,4,Pulsar,"X877, C247"
J141647,31001858,21000228,11000023,4,,"N766, C247"
J101957,31001859,21000228,11000023,4,Wolf-Rayet Star,"N766, C247"
J223808,31001860,21000228,11000023,4,Black Hole,"N766, C247"
J105433,31001861,21000228,11000023,4,,"N766, C247"
J153722,31001862,21000228,11000023,4,Magnetar,"N766, C247"
J105348,31001863,21000228,11000023,4,Red Giant,"N766, C247"
J113133,31001864,21000229,11000023,4,,"X877, C247"
J105319,31001865,21000229,11000023,4,,"X877, C247"
J162828,31001866,21000229,11000023,4,Cataclysmic Variable,"X877, C247"
J233449,31001867,21000229,11000023,4,,"X877, C247"
J150026,31001868,21000229,11000023,4,Wolf-Rayet Star,"X877, C247"
J125629,31001869,21000229,11000023,4,Pulsar,"X877, C247"
J123246,31001870,21000229,11000023,4,Cataclysmic Variable,"X877, C247"
J215615,31001871,21000230,11000023,4,Magnetar,"X877, C247"
J152404,31001872,21000230,11000023,4,Red Giant,"X877, C247"
J132152,31001873,21000230,11000023,4,,"X877, C247"
J145335,31001874,21000230,11000023,4,,"X877, C247"
J162255,31001875,21000230,11000023,4,,"X877, C247"
J112722,31001876,21000230,11000023,4,Magnetar,"X877, C247"
J134459,31001877,21000231,11000023,4,,"P060, C247"
J131624,31001878,21000231,11000023,4,Magnetar,"P060, C247"
J165611,31001879,21000231,11000023,4,Black Hole,"P060, C247"
J152820,31001880,21000232,11000024,5,Pulsar,H296
J135100,31001881,21000232,11000024,5,,H296
J122515,31001882,21000232,11000024,5,Wolf-Rayet Star,H296
J172943,31001883,21000232,11000024,5,,H296
J205738,31001884,21000232,11000024,5,,H296
J134242,31001885,21000232,11000024,5,,H296
J103251,31001886,21000232,11000024,5,Magnetar,H296
J111220,31001887,21000232,11000024,5,,H296
J170540,31001888,21000232,11000024,5,Wolf-Rayet Star,H296
J102446,31001889,21000233,11000024,5,Black Hole,Y790
J141137,31001890,21000233,11000024,5,,Y790
J164147,31001891,21000233,11000024,5,,Y790
J100702,31001892,21000233,11000024,5,Black Hole,Y790
J133119,31001893,21000233,11000024,5,Magnetar,Y790
J124730,31001894,21000233,11000024,5,Black Hole,Y790
J132823,31001895,21000233,11000024,5,,Y790
J100724,31001896,21000233,11000024,5,Red Giant,Y790
J162638,31001897,21000233,11000024,5,Pulsar,Y790
J230257,31001898,21000234,11000024,5,,D364
J223018,31001899,21000234,11000024,5,Pulsar,D364
J135449,31001900,21000234,11000024,5,Black Hole,D364
J133537,31001901,21000234,11000024,5,Black Hole,D364
J155714,31001902,21000234,11000024,5,Pulsar,D364
J112325,31001903,21000234,11000024,5,Cataclysmic Variable,D364
J150606,31001904,21000234,11000024,5,Wolf-Rayet Star,D364
J110550,31001905,21000234,11000024,5,,D364
J205659,31001906,21000234,11000024,5,Red Giant,D364
J100120,31001907,21000235,11000024,5,,D364
J151057,31001908,21000235,11000024,5,,D364
J213245,31001909,21000235,11000024,5,Wolf-Rayet Star,D364
J121230,31001910,21000235,11000024,5,,D364
J145203,31001911,21000235,11000024,5,Wolf-Rayet Star,D364
J111106,31001912,21000235,11000024,5,Cataclysmic Variable,D364
J222834,31001913,21000235,11000024,5,,D364
J232336,31001914,21000236,11000024,5,,H296
J161032,31001915,21000236,11000024,5,,H296
J154733,31001916,21000236,11000024,5,,H296
J153144,31001917,21000236,11000024,5,,H296
J122721,31001918,21000236,11000024,5,Magnetar,H296
J133440,31001919,21000236,11000024,5,,H296
J103727,31001920,21000237,11000024,5,,D364
J152739,31001921,21000237,11000024,5,,D364
J140717,31001922,21000237,11000024,5,,D364
J205205,31001923,21000237,11000024,5,,D364
J130026,31001924,21000237,11000024,5,Pulsar,D364
J151035,31001925,21000237,11000024,5,,D364
J112603,31001926,21000237,11000024,5,Black Hole,D364
J151811,31001927,21000238,11000024,5,Black Hole,D364
J105441,31001928,21000238,11000024,5,,D364
J124949,31001929,21000238,11000024,5,Black Hole,D364
J130711,31001930,21000238,11000024,5,Black Hole,D364
J131948,31001931,21000238,11000024,5,,D364
J132814,31001932,21000238,11000024,5,Wolf-Rayet Star,D364
J213734,31001933,21000238,11000024,5,,D364
J140608,31001934,21000239,11000024,5,Wolf-Rayet Star,Y790
J212336,31001935,21000239,11000024,5,Pulsar,Y790
J104448,31001936,21000239,11000024,5,Magnetar,Y790
J164846,31001937,21000239,11000024,5,Wolf-Rayet Star,Y790
J161354,31001938,21000239,11000024,5,,Y790
J103959,31001939,21000239,11000024,5,,Y790
J114353,31001940,21000239,11000024,5,Red Giant,Y790
J171622,31001941,21000239,11000024,5,Cataclysmic Variable,Y790
J143123,31001942,21000239,11000024,5,Pulsar,Y790
J125023,31001943,21000240,11000024,5,,H296
J122116,31001944,21000240,11000024,5,,H296
J151718,31001945,21000240,11000024,5,,H296
J153335,31001946,21000240,11000024,5,Wolf-Rayet Star,H296
J170122,31001947,21000240,11000024,5,,H296
J150515,31001948,21000240,11000024,5,Magnetar,H296
J104216,31001949,21000240,11000024,5,,H296
J111000,31001950,21000240,11000024,5,,H296
J155600,31001951,21000240,11000024,5,Cataclysmic Variable,H296
J132601,31001952,21000241,11000024,5,Black Hole,H296
J132258,31001953,21000241,11000024,5,,H296
J221512,31001954,21000241,11000024,5,Red Giant,H296
J125853,31001955,21000241,11000024,5,Cataclysmic Variable,H296
J141609,31001956,21000241,11000024,5,,H296
J134096,31001957,21000241,11000024,5,Cataclysmic Variable,H296
J121146,31001958,21000241,11000024,5,,H296
J121649,31001959,21000241,11000024,5,Cataclysmic Variable,H296
J135559,31001960,21000241,11000024,5,,H296
J130735,31001961,21000242,11000024,5,,H296
J144115,31001962,21000242,11000024,5,Black Hole,H296
J112241,31001963,21000242,11000024,5,Magnetar,H296
J141204,31001964,21000242,11000024,5,Cataclysmic Variable,H296
J131401,31001965,21000242,11000024,5,,H296
J170231,31001966,21000242,11000024,5,,H296
J164430,31001967,21000242,11000024,5,,H296
J143740,31001968,21000243,11000025,5,,H296
J115517,31001969,21000243,11000025,5,,H296
J230936,31001970,21000243,11000025,5,,H296
J133525,31001971,21000243,11000025,5,Red Giant,H296
J215338,31001972,21000243,11000025,5,,H296
J112003,31001973,21000243,11000025,5,,H296
J214318,31001974,21000244,11000025,5,,H296
J110938,31001975,21000244,11000025,5,,H296
J103453,31001976,21000244,11000025,5,Black Hole,H296
J101000,31001977,21000244,11000025,5,Cataclysmic Variable,H296
J110117,31001978,21000244,11000025,5,,H296
J100328,31001979,21000244,11000025,5,Black Hole,H296
J155845,31001980,21000244,11000025,5,,H296
J152703,31001981,21000244,11000025,5,,H296
J110628,31001982,21000244,11000025,5,Red Giant,H296
J142438,31001983,21000245,11000025,5,Wolf-Rayet Star,H296
J153054,31001984,21000245,11000025,5,,H296
J114019,31001985,21000245,11000025,5,,H296
J233255,31001986,21000245,11000025,5,Wolf-Rayet Star,H296
J135046,31001987,21000245,11000025,5,,H296
J145322,31001988,21000245,11000025,5,Magnetar,H296
J112844,31001989,21000245,11000025,5,Pulsar,H296
J120816,31001990,21000245,11000025,5,Red Giant,H296
J165340,31001991,21000246,11000025,5,,H296
J124409,31001992,21000246,11000025,5,Wolf-Rayet Star,H296
J124733,31001993,21000246,11000025,5,,H296
J173645,31001994,21000246,11000025,5,,H296
J165743,31001995,21000246,11000025,5,,H296
J171013,31001996,21000246,11000025,5,,H296
J155905,31001997,21000246,11000025,5,,H296
J213055,31001998,21000247,11000025,5,Cataclysmic Variable,H296
J212224,31001999,21000247,11000025,5,Wolf-Rayet Star,H296
J234252,31002000,21000247,11000025,5,Black Hole,H296
J150036,31002001,21000247,11000025,5,,H296
J172431,31002002,21000247,11000025,5,,H296
J114154,31002003,21000247,11000025,5,Cataclysmic Variable,H296
J115127,31002004,21000247,11000025,5,,H296
J233658,31002005,21000247,11000025,5,,H296
J114403,31002006,21000247,11000025,5,Black Hole,H296
J165946,31002007,21000248,11000025,5,Red Giant,H296
J124046,31002008,21000248,11000025,5,,H296
J102736,31002009,21000248,11000025,5,Magnetar,H296
J133252,31002010,21000248,11000025,5,,H296
J140600,31002011,21000248,11000025,5,,H296
J163701,31002012,21000248,11000025,5,,H296
J115041,31002013,21000249,11000025,5,,H296
J154726,31002014,21000249,11000025,5,,H296
J123602,31002015,21000249,11000025,5,Black Hole,H296
J100549,31002016,21000249,11000025,5,,H296
J124100,31002017,21000249,11000025,5,Black Hole,H296
J113701,31002018,21000249,11000025,5,,H296
J164327,31002019,21000250,11000025,5,,H296
J110018,31002020,21000250,11000025,5,,H296
J164511,31002021,21000250,11000025,5,Cataclysmic Variable,H296
J130037,31002022,21000250,11000025,5,Magnetar,H296
J101028,31002023,21000250,11000025,5,,H296
J100858,31002024,21000250,11000025,5,,H296
J151813,31002025,21000250,11000025,5,Pulsar,H296
J113758,31002026,21000251,11000025,5,,H296
J153802,31002027,21000251,11000025,5,Cataclysmic Variable,H296
J130401,31002028,21000251,11000025,5,Red Giant,H296
J130241,31002029,21000251,11000025,5,,H296
J232934,31002030,21000251,11000025,5,Wolf-Rayet Star,H296
J213642,31002031,21000251,11000025,5,,H296
J144107,31002032,21000251,11000025,5,Magnetar,H296
J140336,31002033,21000252,11000025,5,Red Giant,H296
J214712,31002034,21000252,11000025,5,,H296
J170809,31002035,21000252,11000025,5,Black Hole,H296
J220924,31002036,21000252,11000025,5,,H296
J142624,31002037,21000252,11000025,5,Magnetar,H296
J150306,31002038,21000252,11000025,5,,H296
J100425,31002039,21000252,11000025,5,,H296
J161745,31002040,21000252,11000025,5,Red Giant,H296
J131718,31002041,21000253,11000025,5,,H296
J151319,31002042,21000253,11000025,5,,H296
J113059,31002043,21000253,11000025,5,,H296
J142234,31002044,21000253,11000025,5,,H296
J113636,31002045,21000253,11000025,5,Cataclysmic Variable,H296
J142858,31002046,21000253,11000025,5,Wolf-Rayet Star,H296
J135540,31002047,21000253,11000025,5,Red Giant,H296
J155739,31002048,21000254,11000025,5,,H296
J132427,31002049,21000254,11000025,5,Black Hole,H296
J114337,31002050,21000254,11000025,5,,H296
